1 0,883 path: 1 
538 6,7358891808E-05 path: 0 0 0 1 2 
539 1,0642704905664E-05 path: 0 0 0 1 2 1 
540 3,098509023168E-05 path: 0 0 0 1 2 0 
541 2,5731096670656E-05 path: 0 0 0 1 2 2 
542 2,8539216E-05 path: 0 0 0 0 
543 1,4811853104E-05 path: 0 0 0 0 1 
544 2,340272790432E-06 path: 0 0 0 0 1 1 
545 6,81345242784E-06 path: 0 0 0 0 1 0 
546 5,658127885728E-06 path: 0 0 0 0 1 2 
547 7,134804E-07 path: 0 0 0 0 0 
548 1,127299032E-07 path: 0 0 0 0 0 1 
549 3,28200984E-07 path: 0 0 0 0 0 0 
550 2,725495128E-07 path: 0 0 0 0 0 2 
551 1,3013882496E-05 path: 0 0 0 0 2 
552 2,056193434368E-06 path: 0 0 0 0 2 1 
553 5,98638594816E-06 path: 0 0 0 0 2 0 
554 4,971303113472E-06 path: 0 0 0 0 2 2 
555 8,7995916E-05 path: 0 0 0 2 
556 4,5669880404E-05 path: 0 0 0 2 1 
557 7,215841103832E-06 path: 0 0 0 2 1 1 
558 2,100814498584E-05 path: 0 0 0 2 1 0 
559 1,7445894314328E-05 path: 0 0 0 2 1 2 
560 2,1998979E-06 path: 0 0 0 2 0 
561 3,475838682E-07 path: 0 0 0 2 0 1 
562 1,011953034E-06 path: 0 0 0 2 0 0 
563 8,403609978E-07 path: 0 0 0 2 0 2 
564 4,0126137696E-05 path: 0 0 0 2 2 
565 6,339929755968E-06 path: 0 0 0 2 2 1 
566 1,845802334016E-05 path: 0 0 0 2 2 0 
567 1,5328184599872E-05 path: 0 0 0 2 2 2 
568 0,000463524 path: 0 0 2 
569 0,000259109916 path: 0 0 2 1 
570 0,000134478046404 path: 0 0 2 1 1 
571 2,1247531331832E-05 path: 0 0 2 1 1 1 
572 6,185990134584E-05 path: 0 0 2 1 1 0 
573 5,1370613726328E-05 path: 0 0 2 1 1 2 
574 6,4777479E-06 path: 0 0 2 1 0 
575 1,0234841682E-06 path: 0 0 2 1 0 1 
576 2,979764034E-06 path: 0 0 2 1 0 0 
577 2,4744996978E-06 path: 0 0 2 1 0 2 
578 0,000118154121696 path: 0 0 2 1 2 
579 1,8668351227968E-05 path: 0 0 2 1 2 1 
580 5,435089598016E-05 path: 0 0 2 1 2 0 
581 4,5134874487872E-05 path: 0 0 2 1 2 2 
582 5,0060592E-05 path: 0 0 2 0 
583 2,5981447248E-05 path: 0 0 2 0 1 
584 4,105068665184E-06 path: 0 0 2 0 1 1 
585 1,195146573408E-05 path: 0 0 2 0 1 0 
586 9,924912848736E-06 path: 0 0 2 0 1 2 
587 1,2515148E-06 path: 0 0 2 0 0 
588 1,977393384E-07 path: 0 0 2 0 0 1 
589 5,75696808E-07 path: 0 0 2 0 0 0 
590 4,780786536E-07 path: 0 0 2 0 0 2 
591 2,2827629952E-05 path: 0 0 2 0 2 
592 3,606765532416E-06 path: 0 0 2 0 2 1 
593 1,050070977792E-05 path: 0 0 2 0 2 0 
594 8,720154641664E-06 path: 0 0 2 0 2 2 
595 0,000154353492 path: 0 0 2 2 
596 8,0109462348E-05 path: 0 0 2 2 1 
597 1,2657295050984E-05 path: 0 0 2 2 1 1 
598 3,685035268008E-05 path: 0 0 2 2 1 0 
599 3,0601814616936E-05 path: 0 0 2 2 1 2 
600 3,8588373E-06 path: 0 0 2 2 0 
601 6,096962934E-07 path: 0 0 2 2 0 1 
602 1,775065158E-06 path: 0 0 2 2 0 0 
603 1,4740758486E-06 path: 0 0 2 2 0 2 
604 7,0385192352E-05 path: 0 0 2 2 2 
605 1,1120860391616E-05 path: 0 0 2 2 2 1 
606 3,237718848192E-05 path: 0 0 2 2 2 0 
607 2,6887143478464E-05 path: 0 0 2 2 2 2 
608 0,000741000000000003 path: 0 2 
609 0,000492024000000002 path: 0 2 1 
610 0,000275041416000001 path: 0 2 1 1 
611 0,000142746494904001 path: 0 2 1 1 1 
612 2,25539461948321E-05 path: 0 2 1 1 1 1 
613 6,56633876558402E-05 path: 0 2 1 1 1 0 
614 5,45291610533282E-05 path: 0 2 1 1 1 2 
615 6,87603540000003E-06 path: 0 2 1 1 0 
616 1,0864135932E-06 path: 0 2 1 1 0 1 
617 3,16297628400001E-06 path: 0 2 1 1 0 0 
618 2,62664552280001E-06 path: 0 2 1 1 0 2 
619 0,000125418885696 path: 0 2 1 1 2 
620 1,98161839399681E-05 path: 0 2 1 1 2 1 
621 5,76926874201602E-05 path: 0 2 1 1 2 0 
622 4,79100143358722E-05 path: 0 2 1 1 2 2 
623 5,31385920000002E-05 path: 0 2 1 0 
624 2,75789292480001E-05 path: 0 2 1 0 1 
625 4,35747082118402E-06 path: 0 2 1 0 1 1 
626 1,268630745408E-05 path: 0 2 1 0 1 0 
627 1,0535150972736E-05 path: 0 2 1 0 1 2 
628 1,3284648E-06 path: 0 2 1 0 0 
629 2,09897438400001E-07 path: 0 2 1 0 0 1 
630 6,11093808000002E-07 path: 0 2 1 0 0 0 
631 5,07473553600002E-07 path: 0 2 1 0 0 2 
632 2,42311979520001E-05 path: 0 2 1 0 2 
633 3,82852927641601E-06 path: 0 2 1 0 2 1 
634 1,114635105792E-05 path: 0 2 1 0 2 0 
635 9,25631761766403E-06 path: 0 2 1 0 2 2 
636 0,000163843992000001 path: 0 2 1 2 
637 8,50350318480003E-05 path: 0 2 1 2 1 
638 1,3435535031984E-05 path: 0 2 1 2 1 1 
639 3,91161146500801E-05 path: 0 2 1 2 1 0 
640 3,24833821659361E-05 path: 0 2 1 2 1 2 
641 4,09609980000001E-06 path: 0 2 1 2 0 
642 6,47183768400002E-07 path: 0 2 1 2 0 1 
643 1,88420590800001E-06 path: 0 2 1 2 0 0 
644 1,56471012360001E-06 path: 0 2 1 2 0 2 
645 7,47128603520003E-05 path: 0 2 1 2 2 
646 1,1804631935616E-05 path: 0 2 1 2 2 1 
647 3,43679157619201E-05 path: 0 2 1 2 2 0 
648 2,85403126544641E-05 path: 0 2 1 2 2 2 
649 9,04020000000003E-05 path: 0 2 0 
650 5,05347180000002E-05 path: 0 2 0 1 
651 2,62275186420001E-05 path: 0 2 0 1 1 
652 4,14394794543602E-06 path: 0 2 0 1 1 1 
653 1,206465857532E-05 path: 0 2 0 1 1 0 
654 1,0018912121244E-05 path: 0 2 0 1 1 2 
655 1,26336795E-06 path: 0 2 0 1 0 
656 1,99612136100001E-07 path: 0 2 0 1 0 1 
657 5,81149257000002E-07 path: 0 2 0 1 0 0 
658 4,82606556900002E-07 path: 0 2 0 1 0 2 
659 2,30438314080001E-05 path: 0 2 0 1 2 
660 3,64092536246401E-06 path: 0 2 0 1 2 1 
661 1,060016244768E-05 path: 0 2 0 1 2 0 
662 8,80274359785603E-06 path: 0 2 0 1 2 2 
663 9,76341600000003E-06 path: 0 2 0 0 
664 5,06721290400002E-06 path: 0 2 0 0 1 
665 8,00619638832003E-07 path: 0 2 0 0 1 1 
666 2,33091793584001E-06 path: 0 2 0 0 1 0 
667 1,93567532932801E-06 path: 0 2 0 0 1 2 
668 2,44085400000001E-07 path: 0 2 0 0 0 
669 3,85654932000001E-08 path: 0 2 0 0 0 1 
670 1,12279284E-07 path: 0 2 0 0 0 0 
671 9,32406228000003E-08 path: 0 2 0 0 0 2 
672 4,45211769600002E-06 path: 0 2 0 0 2 
673 7,03434595968002E-07 path: 0 2 0 0 2 1 
674 2,04797414016001E-06 path: 0 2 0 0 2 0 
675 1,70070895987201E-06 path: 0 2 0 0 2 2 
676 3,01038660000001E-05 path: 0 2 0 2 
677 1,56239064540001E-05 path: 0 2 0 2 1 
678 2,46857721973201E-06 path: 0 2 0 2 1 1 
679 7,18699696884003E-06 path: 0 2 0 2 1 0 
680 5,96833226542802E-06 path: 0 2 0 2 1 2 
681 7,52596650000003E-07 path: 0 2 0 2 0 
682 1,189102707E-07 path: 0 2 0 2 0 1 
683 3,46194459000001E-07 path: 0 2 0 2 0 0 
684 2,87491920300001E-07 path: 0 2 0 2 0 2 
685 1,3727362896E-05 path: 0 2 0 2 2 
686 2,16892333756801E-06 path: 0 2 0 2 2 1 
687 6,31458693216002E-06 path: 0 2 0 2 2 0 
688 5,24385262627202E-06 path: 0 2 0 2 2 2 
689 0,000158574000000001 path: 0 2 2 
690 8,86428660000003E-05 path: 0 2 2 1 
691 4,60056474540002E-05 path: 0 2 2 1 1 
692 7,26889229773203E-06 path: 0 2 2 1 1 1 
693 2,11625978288401E-05 path: 0 2 2 1 1 0 
694 1,75741573274281E-05 path: 0 2 2 1 1 2 
695 2,21607165000001E-06 path: 0 2 2 1 0 
696 3,50139320700001E-07 path: 0 2 2 1 0 1 
697 1,019392959E-06 path: 0 2 2 1 0 0 
698 8,46539370300003E-07 path: 0 2 2 1 0 2 
699 4,04211468960001E-05 path: 0 2 2 1 2 
700 6,38654120956802E-06 path: 0 2 2 1 2 1 
701 1,85937275721601E-05 path: 0 2 2 1 2 0 
702 1,54408781142721E-05 path: 0 2 2 1 2 2 
703 1,71259920000001E-05 path: 0 2 2 0 
704 8,88838984800003E-06 path: 0 2 2 0 1 
705 1,404365595984E-06 path: 0 2 2 0 1 1 
706 4,08865933008001E-06 path: 0 2 2 0 1 0 
707 3,39536492193601E-06 path: 0 2 2 0 1 2 
708 4,28149800000001E-07 path: 0 2 2 0 0 
709 6,76476684000002E-08 path: 0 2 2 0 0 1 
710 1,96948908000001E-07 path: 0 2 2 0 0 0 
711 1,63553223600001E-07 path: 0 2 2 0 0 2 
712 7,80945235200003E-06 path: 0 2 2 0 2 
713 1,233893471616E-06 path: 0 2 2 0 2 1 
714 3,59234808192001E-06 path: 0 2 2 0 2 0 
715 2,98321079846401E-06 path: 0 2 2 0 2 2 
716 5,28051420000002E-05 path: 0 2 2 2 
717 2,74058686980001E-05 path: 0 2 2 2 1 
718 4,33012725428401E-06 path: 0 2 2 2 1 1 
719 1,260669960108E-05 path: 0 2 2 2 1 0 
720 1,0469041842636E-05 path: 0 2 2 2 1 2 
721 1,32012855E-06 path: 0 2 2 2 0 
722 2,08580310900001E-07 path: 0 2 2 2 0 1 
723 6,07259133000002E-07 path: 0 2 2 2 0 0 
724 5,04289106100002E-07 path: 0 2 2 2 0 2 
725 2,40791447520001E-05 path: 0 2 2 2 2 
726 3,80450487081601E-06 path: 0 2 2 2 2 1 
727 1,107640658592E-05 path: 0 2 2 2 2 0 
728 9,19823329526403E-06 path: 0 2 2 2 2 2 
729 0,06 path: 2 
730 0,05694 path: 2 1 
731 0,03780816 path: 2 1 1 
732 0,02113476144 path: 2 1 1 1 
733 0,01096894118736 path: 2 1 1 1 1 
734 0,00173309270760288 path: 2 1 1 1 1 1 
735 0,0050457129461856 path: 2 1 1 1 1 0 
736 0,00419013553357152 path: 2 1 1 1 1 2 
737 0,000528369036 path: 2 1 1 1 0 
738 8,3482307688E-05 path: 2 1 1 1 0 1 
739 0,00024304975656 path: 2 1 1 1 0 0 
740 0,000201836971752 path: 2 1 1 1 0 2 
741 0,00963745121664 path: 2 1 1 1 2 
742 0,00152271729222912 path: 2 1 1 1 2 1 
743 0,0044332275596544 path: 2 1 1 1 2 0 
744 0,00368150636475648 path: 2 1 1 1 2 2 
745 0,00408328128 path: 2 1 1 0 
746 0,00211922298432 path: 2 1 1 0 1 
747 0,00033483723152256 path: 2 1 1 0 1 1 
748 0,0009748425727872 path: 2 1 1 0 1 0 
749 0,00080954318001024 path: 2 1 1 0 1 2 
750 0,000102082032 path: 2 1 1 0 0 
751 1,6128961056E-05 path: 2 1 1 0 0 1 
752 4,695773472E-05 path: 2 1 1 0 0 0 
753 3,8995336224E-05 path: 2 1 1 0 0 2 
754 0,00186197626368 path: 2 1 1 0 2 
755 0,00029419224966144 path: 2 1 1 0 2 1 
756 0,0008565090812928 path: 2 1 1 0 2 0 
757 0,00071127493272576 path: 2 1 1 0 2 2 
758 0,01259011728 path: 2 1 1 2 
759 0,00653427086832 path: 2 1 1 2 1 
760 0,00103241479719456 path: 2 1 1 2 1 1 
761 0,0030057645994272 path: 2 1 1 2 1 0 
762 0,00249609147169824 path: 2 1 1 2 1 2 
763 0,000314752932 path: 2 1 1 2 0 
764 4,9730963256E-05 path: 2 1 1 2 0 1 
765 0,00014478634872 path: 2 1 1 2 0 0 
766 0,000120235620024 path: 2 1 1 2 0 2 
767 0,00574109347968 path: 2 1 1 2 2 
768 0,00090709276978944 path: 2 1 1 2 2 1 
769 0,0026409030006528 path: 2 1 1 2 2 0 
770 0,00219309770923776 path: 2 1 1 2 2 2 
771 0,00694668 path: 2 1 0 
772 0,00388319412 path: 2 1 0 1 
773 0,00201537774828 path: 2 1 0 1 1 
774 0,00031842968422824 path: 2 1 0 1 1 1 
775 0,0009270737642088 path: 2 1 0 1 1 0 
776 0,00076987429984296 path: 2 1 0 1 1 2 
777 9,7079853E-05 path: 2 1 0 1 0 
778 1,5338616774E-05 path: 2 1 0 1 0 1 
779 4,465673238E-05 path: 2 1 0 1 0 0 
780 3,7084503846E-05 path: 2 1 0 1 0 2 
781 0,00177073651872 path: 2 1 0 1 2 
782 0,00027977636995776 path: 2 1 0 1 2 1 
783 0,0008145387986112 path: 2 1 0 1 2 0 
784 0,00067642135015104 path: 2 1 0 1 2 2 
785 0,00075024144 path: 2 1 0 0 
786 0,00038937530736 path: 2 1 0 0 1 
787 6,152129856288E-05 path: 2 1 0 0 1 1 
788 0,0001791126413856 path: 2 1 0 0 1 0 
789 0,00014874136741152 path: 2 1 0 0 1 2 
790 1,8756036E-05 path: 2 1 0 0 0 
791 2,963453688E-06 path: 2 1 0 0 0 1 
792 8,62777656E-06 path: 2 1 0 0 0 0 
793 7,164805752E-06 path: 2 1 0 0 0 2 
794 0,00034211009664 path: 2 1 0 0 2 
795 5,405339526912E-05 path: 2 1 0 0 2 1 
796 0,0001573706444544 path: 2 1 0 0 2 0 
797 0,00013068605691648 path: 2 1 0 0 2 2 
798 0,00231324444 path: 2 1 0 2 
799 0,00120057386436 path: 2 1 0 2 1 
800 0,00018969067056888 path: 2 1 0 2 1 1 
801 0,0005522639776056 path: 2 1 0 2 1 0 
802 0,00045861921618552 path: 2 1 0 2 1 2 
803 5,7831111E-05 path: 2 1 0 2 0 
804 9,137315538E-06 path: 2 1 0 2 0 1 
805 2,660231106E-05 path: 2 1 0 2 0 0 
806 2,2091484402E-05 path: 2 1 0 2 0 2 
807 0,00105483946464 path: 2 1 0 2 2 
808 0,00016666463541312 path: 2 1 0 2 2 1 
809 0,0004852261537344 path: 2 1 0 2 2 0 
810 0,00040294867549248 path: 2 1 0 2 2 2 
811 0,01218516 path: 2 1 2 
812 0,00681150444 path: 2 1 2 1 
813 0,00353517080436 path: 2 1 2 1 1 
814 0,00055855698708888 path: 2 1 2 1 1 1 
815 0,0016261785700056 path: 2 1 2 1 1 0 
816 0,00135043524726552 path: 2 1 2 1 1 2 
817 0,000170287611 path: 2 1 2 1 0 
818 2,6905442538E-05 path: 2 1 2 1 0 1 
819 7,833230106E-05 path: 2 1 2 1 0 0 
820 6,5049867402E-05 path: 2 1 2 1 0 2 
821 0,00310604602464 path: 2 1 2 1 2 
822 0,00049075527189312 path: 2 1 2 1 2 1 
823 0,0014287811713344 path: 2 1 2 1 2 0 
824 0,00118650958141248 path: 2 1 2 1 2 2 
825 0,00131599728 path: 2 1 2 0 
826 0,00068300258832 path: 2 1 2 0 1 
827 0,00010791440895456 path: 2 1 2 0 1 1 
828 0,0003141811906272 path: 2 1 2 0 1 0 
829 0,00026090698873824 path: 2 1 2 0 1 2 
830 3,2899932E-05 path: 2 1 2 0 0 
831 5,198189256E-06 path: 2 1 2 0 0 1 
832 1,513396872E-05 path: 2 1 2 0 0 0 
833 1,2567774024E-05 path: 2 1 2 0 0 2 
834 0,00060009475968 path: 2 1 2 0 2 
835 9,481497202944E-05 path: 2 1 2 0 2 1 
836 0,0002760435894528 path: 2 1 2 0 2 0 
837 0,00022923619819776 path: 2 1 2 0 2 2 
838 0,00405765828 path: 2 1 2 2 
839 0,00210592464732 path: 2 1 2 2 1 
840 0,00033273609427656 path: 2 1 2 2 1 1 
841 0,0009687253377672 path: 2 1 2 2 1 0 
842 0,00080446321527624 path: 2 1 2 2 1 2 
843 0,000101441457 path: 2 1 2 2 0 
844 1,6027750206E-05 path: 2 1 2 2 0 1 
845 4,666307022E-05 path: 2 1 2 2 0 0 
846 3,8750636574E-05 path: 2 1 2 2 0 2 
847 0,00185029217568 path: 2 1 2 2 2 
848 0,00029234616375744 path: 2 1 2 2 2 1 
849 0,0008511344008128 path: 2 1 2 2 2 0 
850 0,00070681161110976 path: 2 1 2 2 2 2 
851 0,00228 path: 2 0 
852 0,00151392 path: 2 0 1 
853 0,00084628128 path: 2 0 1 1 
854 0,00043921998432 path: 2 0 1 1 1 
855 6,939675752256E-05 path: 2 0 1 1 1 1 
856 0,0002020411927872 path: 2 0 1 1 1 0 
857 0,00016778203401024 path: 2 0 1 1 1 2 
858 2,1157032E-05 path: 2 0 1 1 0 
859 3,342811056E-06 path: 2 0 1 1 0 1 
860 9,73223472E-06 path: 2 0 1 1 0 0 
861 8,081986224E-06 path: 2 0 1 1 0 2 
862 0,00038590426368 path: 2 0 1 1 2 
863 6,097287366144E-05 path: 2 0 1 1 2 1 
864 0,0001775159612928 path: 2 0 1 1 2 0 
865 0,00014741542872576 path: 2 0 1 1 2 2 
866 0,00016350336 path: 2 0 1 0 
867 8,485824384E-05 path: 2 0 1 0 1 
868 1,340760252672E-05 path: 2 0 1 0 1 1 
869 3,90347921664E-05 path: 2 0 1 0 1 0 
870 3,241584914688E-05 path: 2 0 1 0 1 2 
871 4,087584E-06 path: 2 0 1 0 0 
872 6,45838272E-07 path: 2 0 1 0 0 1 
873 1,88028864E-06 path: 2 0 1 0 0 0 
874 1,561457088E-06 path: 2 0 1 0 0 2 
875 7,455753216E-05 path: 2 0 1 0 2 
876 1,178009008128E-05 path: 2 0 1 0 2 1 
877 3,42964647936E-05 path: 2 0 1 0 2 0 
878 2,848097728512E-05 path: 2 0 1 0 2 2 
879 0,00050413536 path: 2 0 1 2 
880 0,00026164625184 path: 2 0 1 2 1 
881 4,134010779072E-05 path: 2 0 1 2 1 1 
882 0,0001203572758464 path: 2 0 1 2 1 0 
883 9,99488682028799E-05 path: 2 0 1 2 1 2 
884 1,2603384E-05 path: 2 0 1 2 0 
885 1,991334672E-06 path: 2 0 1 2 0 1 
886 5,79755664E-06 path: 2 0 1 2 0 0 
887 4,814492688E-06 path: 2 0 1 2 0 2 
888 0,00022988572416 path: 2 0 1 2 2 
889 3,632194441728E-05 path: 2 0 1 2 2 1 
890 0,0001057474331136 path: 2 0 1 2 2 0 
891 8,781634662912E-05 path: 2 0 1 2 2 2 
892 0,00027816 path: 2 0 0 
893 0,00015549144 path: 2 0 0 1 
894 8,070005736E-05 path: 2 0 0 1 1 
895 1,275060906288E-05 path: 2 0 0 1 1 1 
896 3,71220263856E-05 path: 2 0 0 1 1 0 
897 3,082742191152E-05 path: 2 0 0 1 1 2 
898 3,887286E-06 path: 2 0 0 1 0 
899 6,14191188E-07 path: 2 0 0 1 0 1 
900 1,78815156E-06 path: 2 0 0 1 0 0 
901 1,484943252E-06 path: 2 0 0 1 0 2 
902 7,090409664E-05 path: 2 0 0 1 2 
903 1,120284726912E-05 path: 2 0 0 1 2 1 
904 3,26158844544E-05 path: 2 0 0 1 2 0 
905 2,708536491648E-05 path: 2 0 0 1 2 2 
906 3,004128E-05 path: 2 0 0 0 
907 1,559142432E-05 path: 2 0 0 0 1 
908 2,46344504256E-06 path: 2 0 0 0 1 1 
909 7,1720551872E-06 path: 2 0 0 0 1 0 
910 5,95592409024E-06 path: 2 0 0 0 1 2 
911 7,51032E-07 path: 2 0 0 0 0 
912 1,18663056E-07 path: 2 0 0 0 0 1 
913 3,4547472E-07 path: 2 0 0 0 0 0 
914 2,86894224E-07 path: 2 0 0 0 0 2 
915 1,369882368E-05 path: 2 0 0 0 2 
916 2,16441414144E-06 path: 2 0 0 0 2 1 
917 6,3014588928E-06 path: 2 0 0 0 2 0 
918 5,23295064576E-06 path: 2 0 0 0 2 2 
919 9,262728E-05 path: 2 0 0 2 
920 4,807355832E-05 path: 2 0 0 2 1 
921 7,59562221456E-06 path: 2 0 0 2 1 1 
922 2,21138368272E-05 path: 2 0 0 2 1 0 
923 1,836409927824E-05 path: 2 0 0 2 1 2 
924 2,315682E-06 path: 2 0 0 2 0 
925 3,65877756E-07 path: 2 0 0 2 0 1 
926 1,06521372E-06 path: 2 0 0 2 0 0 
927 8,84590524E-07 path: 2 0 0 2 0 2 
928 4,223803968E-05 path: 2 0 0 2 2 
929 6,67361026944E-06 path: 2 0 0 2 2 1 
930 1,94294982528E-05 path: 2 0 0 2 2 0 
931 1,613493115776E-05 path: 2 0 0 2 2 2 
932 0,00048792 path: 2 0 2 
933 0,00027274728 path: 2 0 2 1 
934 0,00014155583832 path: 2 0 2 1 1 
935 2,236582245456E-05 path: 2 0 2 1 1 1 
936 6,51156856272E-05 path: 2 0 2 1 1 0 
937 5,407433023824E-05 path: 2 0 2 1 1 2 
938 6,818682E-06 path: 2 0 2 1 0 
939 1,077351756E-06 path: 2 0 2 1 0 1 
940 3,13659372E-06 path: 2 0 2 1 0 0 
941 2,604736524E-06 path: 2 0 2 1 0 2 
942 0,00012437275968 path: 2 0 2 1 2 
943 1,965089602944E-05 path: 2 0 2 1 2 1 
944 5,72114694528E-05 path: 2 0 2 1 2 0 
945 4,751039419776E-05 path: 2 0 2 1 2 2 
946 5,269536E-05 path: 2 0 2 0 
947 2,734889184E-05 path: 2 0 2 0 1 
948 4,32112491072E-06 path: 2 0 2 0 1 1 
949 1,25804902464E-05 path: 2 0 2 0 1 0 
950 1,044727668288E-05 path: 2 0 2 0 1 2 
951 1,317384E-06 path: 2 0 2 0 0 
952 2,08146672E-07 path: 2 0 2 0 0 1 
953 6,0599664E-07 path: 2 0 2 0 0 0 
954 5,03240688E-07 path: 2 0 2 0 0 2 
955 2,402908416E-05 path: 2 0 2 0 2 
956 3,79659529728E-06 path: 2 0 2 0 2 1 
957 1,10533787136E-05 path: 2 0 2 0 2 0 
958 9,17911014912E-06 path: 2 0 2 0 2 2 
959 0,00016247736 path: 2 0 2 2 
960 8,432574984E-05 path: 2 0 2 2 1 
961 1,332346847472E-05 path: 2 0 2 2 1 1 
962 3,87898449264E-05 path: 2 0 2 2 1 0 
963 3,221243643888E-05 path: 2 0 2 2 1 2 
964 4,061934E-06 path: 2 0 2 2 0 
965 6,41785572E-07 path: 2 0 2 2 0 1 
966 1,86848964E-06 path: 2 0 2 2 0 0 
967 1,551658788E-06 path: 2 0 2 2 0 2 
968 7,408967616E-05 path: 2 0 2 2 2 
969 1,170616883328E-05 path: 2 0 2 2 2 1 
970 3,40812510336E-05 path: 2 0 2 2 2 0 
971 2,830225629312E-05 path: 2 0 2 2 2 2 
972 0,000780000000000003 path: 2 2 
973 0,000517920000000002 path: 2 2 1 
974 0,000289517280000001 path: 2 2 1 1 
975 0,000150259468320001 path: 2 2 1 1 1 
976 2,37409959945601E-05 path: 2 2 1 1 1 1 
977 6,91193554272002E-05 path: 2 2 1 1 1 0 
978 5,73991168982402E-05 path: 2 2 1 1 1 2 
979 7,23793200000003E-06 path: 2 2 1 1 0 
980 1,143593256E-06 path: 2 2 1 1 0 1 
981 3,32944872000001E-06 path: 2 2 1 1 0 0 
982 2,76489002400001E-06 path: 2 2 1 1 0 2 
983 0,00013201987968 path: 2 2 1 1 2 
984 2,08591409894401E-05 path: 2 2 1 1 2 1 
985 6,07291446528002E-05 path: 2 2 1 1 2 0 
986 5,04315940377602E-05 path: 2 2 1 1 2 2 
987 5,59353600000002E-05 path: 2 2 1 0 
988 2,90304518400001E-05 path: 2 2 1 0 1 
989 4,58681139072002E-06 path: 2 2 1 0 1 1 
990 1,33540078464E-05 path: 2 2 1 0 1 0 
991 1,108963260288E-05 path: 2 2 1 0 1 2 
992 1,398384E-06 path: 2 2 1 0 0 
993 2,20944672000001E-07 path: 2 2 1 0 0 1 
994 6,43256640000002E-07 path: 2 2 1 0 0 0 
995 5,34182688000002E-07 path: 2 2 1 0 0 2 
996 2,55065241600001E-05 path: 2 2 1 0 2 
997 4,03003081728001E-06 path: 2 2 1 0 2 1 
998 1,17330011136E-05 path: 2 2 1 0 2 0 
999 9,74349222912003E-06 path: 2 2 1 0 2 2 
1000 0,000172467360000001 path: 2 2 1 2 
1001 8,95105598400003E-05 path: 2 2 1 2 1 
1002 1,414266845472E-05 path: 2 2 1 2 1 1 
1003 4,11748575264001E-05 path: 2 2 1 2 1 0 
1004 3,41930338588801E-05 path: 2 2 1 2 1 2 
1005 4,31168400000001E-06 path: 2 2 1 2 0 
1006 6,81246072000002E-07 path: 2 2 1 2 0 1 
1007 1,98337464000001E-06 path: 2 2 1 2 0 0 
1008 1,64706328800001E-06 path: 2 2 1 2 0 2 
1009 7,86451161600003E-05 path: 2 2 1 2 2 
1010 1,242592835328E-05 path: 2 2 1 2 2 1 
1011 3,61767534336001E-05 path: 2 2 1 2 2 0 
1012 3,00424343731201E-05 path: 2 2 1 2 2 2 
1013 9,51600000000003E-05 path: 2 2 0 
1014 5,31944400000002E-05 path: 2 2 0 1 
1015 2,76079143600001E-05 path: 2 2 0 1 1 
1016 4,36205046888002E-06 path: 2 2 0 1 1 1 
1017 1,26996406056E-05 path: 2 2 0 1 1 0 
1018 1,054622328552E-05 path: 2 2 0 1 1 2 
1019 1,329861E-06 path: 2 2 0 1 0 
1020 2,10118038000001E-07 path: 2 2 0 1 0 1 
1021 6,11736060000002E-07 path: 2 2 0 1 0 0 
1022 5,08006902000002E-07 path: 2 2 0 1 0 2 
1023 2,42566646400001E-05 path: 2 2 0 1 2 
1024 3,83255301312001E-06 path: 2 2 0 1 2 1 
1025 1,11580657344E-05 path: 2 2 0 1 2 0 
1026 9,26604589248003E-06 path: 2 2 0 1 2 2 
1027 1,027728E-05 path: 2 2 0 0 
1028 5,33390832000002E-06 path: 2 2 0 0 1 
1029 8,42757514560003E-07 path: 2 2 0 0 1 1 
1030 2,45359782720001E-06 path: 2 2 0 0 1 0 
1031 2,03755297824001E-06 path: 2 2 0 0 1 2 
1032 2,56932000000001E-07 path: 2 2 0 0 0 
1033 4,05952560000001E-08 path: 2 2 0 0 0 1 
1034 1,1818872E-07 path: 2 2 0 0 0 0 
1035 9,81480240000003E-08 path: 2 2 0 0 0 2 
1036 4,68643968000002E-06 path: 2 2 0 0 2 
1037 7,40457469440003E-07 path: 2 2 0 0 2 1 
1038 2,15576225280001E-06 path: 2 2 0 0 2 0 
1039 1,79021995776001E-06 path: 2 2 0 0 2 2 
1040 3,16882800000001E-05 path: 2 2 0 2 
1041 1,64462173200001E-05 path: 2 2 0 2 1 
1042 2,59850233656001E-06 path: 2 2 0 2 1 1 
1043 7,56525996720003E-06 path: 2 2 0 2 1 0 
1044 6,28245501624002E-06 path: 2 2 0 2 1 2 
1045 7,92207000000003E-07 path: 2 2 0 2 0 
1046 1,25168706E-07 path: 2 2 0 2 0 1 
1047 3,64415220000001E-07 path: 2 2 0 2 0 0 
1048 3,02623074000001E-07 path: 2 2 0 2 0 2 
1049 1,444985568E-05 path: 2 2 0 2 2 
1050 2,28307719744001E-06 path: 2 2 0 2 2 1 
1051 6,64693361280002E-06 path: 2 2 0 2 2 0 
1052 5,51984486976002E-06 path: 2 2 0 2 2 2 
1053 0,000166920000000001 path: 2 2 2 
1054 9,33082800000003E-05 path: 2 2 2 1 
1055 4,84269973200002E-05 path: 2 2 2 1 1 
1056 7,65146557656003E-06 path: 2 2 2 1 1 1 
1057 2,22764187672001E-05 path: 2 2 2 1 1 0 
1058 1,84991129762401E-05 path: 2 2 2 1 1 2 
1059 2,33270700000001E-06 path: 2 2 2 1 0 
